store_id,location,page,map
019953,"Taco Bell, Anchorage, Alaska",https://locations.tacobell.com/ak/anchorage/8825-old-seward-hwy.html,"https://www.google.com/maps/dir/?api=1&destination=61.140487540417645,-149.8629730148332"
002181,"Taco Bell, Anchorage, Alaska",https://locations.tacobell.com/ak/anchorage/2624-e--tudor-road.html,"https://www.google.com/maps/dir/?api=1&destination=61.18049487577838,-149.83125248554643"
015248,"Taco Bell, Anchorage, Alaska",https://locations.tacobell.com/ak/anchorage/2351-e--5th-ave.html,"https://www.google.com/maps/dir/?api=1&destination=61.21792498735546,-149.83597908439376"
034659,"Taco Bell, Anchorage, Alaska",https://locations.tacobell.com/ak/anchorage/9000-lake-otis-parkway-units-6-and-7.html,"https://www.google.com/maps/dir/?api=1&destination=61.13897041930058,-149.8350152524058"
019282,"Taco Bell, Anchorage, Alaska",https://locations.tacobell.com/ak/anchorage/939-west-northern-lights-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=61.195547234572096,-149.90132898619726"
018131,"Taco Bell, Anchorage, Alaska",https://locations.tacobell.com/ak/anchorage/9001-jewel-lake-rd.html,"https://www.google.com/maps/dir/?api=1&destination=61.13834685274748,-149.95045766705036"
021535,"Taco Bell, Anchorage, Alaska",https://locations.tacobell.com/ak/anchorage/1231-muldoon-road.html,"https://www.google.com/maps/dir/?api=1&destination=61.21124181401008,-149.7325479984283"
005649,"Taco Bell, Eagle River, Alaska",https://locations.tacobell.com/ak/eagle-river/12130-business-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=61.32994220307503,-149.5684295967385"
002309,"Taco Bell, Fairbanks, Alaska",https://locations.tacobell.com/ak/fairbanks/87-college-rd.html,"https://www.google.com/maps/dir/?api=1&destination=64.85296237417109,-147.71383354071077"
004913,"Taco Bell, Fairbanks, Alaska",https://locations.tacobell.com/ak/fairbanks/1390-s-university-avenue.html,"https://www.google.com/maps/dir/?api=1&destination=64.835543,-147.813242"
019454,"Taco Bell, North Pole, Alaska",https://locations.tacobell.com/ak/north-pole/209-n--santa-claus-lane.html,"https://www.google.com/maps/dir/?api=1&destination=64.75608242504498,-147.35422840585443"
032200,"Taco Bell, Palmer, Alaska",https://locations.tacobell.com/ak/palmer/755-west-rowland-memorial-way.html,"https://www.google.com/maps/dir/?api=1&destination=61.599191,-149.127888"
015852,"Taco Bell, Soldotna, Alaska",https://locations.tacobell.com/ak/soldotna/43845-sterling-hwy.html,"https://www.google.com/maps/dir/?api=1&destination=60.48912768024368,-151.05179637918272"
026041,"Taco Bell, Wasilla, Alaska",https://locations.tacobell.com/ak/wasilla/1751-e-parks-highway.html,"https://www.google.com/maps/dir/?api=1&destination=61.576622013887665,-149.4057897627681"
029134,"Taco Bell, Alabaster, Alabama",https://locations.tacobell.com/al/alabaster/450-colonial-promenade-pkwy.html,"https://www.google.com/maps/dir/?api=1&destination=33.233903324544315,-86.80412657094621"
041902,"Taco Bell, Alabaster, Alabama",https://locations.tacobell.com/al/alabaster/9187-highway-119.html,"https://www.google.com/maps/dir/?api=1&destination=33.21345839728032,-86.82820985512913"
029137,"Taco Bell, Albertville, Alabama",https://locations.tacobell.com/al/albertville/7959-us-highway-431.html,"https://www.google.com/maps/dir/?api=1&destination=34.27997239166019,-86.21699877084666"
029107,"Taco Bell, Alexander City, Alabama",https://locations.tacobell.com/al/alexander-city/3779-highway-280.html,"https://www.google.com/maps/dir/?api=1&destination=32.92721387566783,-85.9629169553682"
029970,"Taco Bell, Andalusia, Alabama",https://locations.tacobell.com/al/andalusia/254-west-bypass.html,"https://www.google.com/maps/dir/?api=1&destination=31.31086345173646,-86.50004634264405"
038801,"Taco Bell, Anniston, Alabama",https://locations.tacobell.com/al/anniston/5552-mcclellan-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=33.7190015,-85.81864569999999"
040528,"Taco Bell, Arab, Alabama",https://locations.tacobell.com/al/arab/1264-n-brindlee-mountain-pkwy.html,"https://www.google.com/maps/dir/?api=1&destination=34.33888861485186,-86.50289138988649"
031808,"Taco Bell, Athens, Alabama",https://locations.tacobell.com/al/athens/1625-us-hwy-72-east.html,"https://www.google.com/maps/dir/?api=1&destination=34.78253236720973,-86.93561721681787"
030271,"Taco Bell, Athens, Alabama",https://locations.tacobell.com/al/athens/1112-jefferson-st-se.html,"https://www.google.com/maps/dir/?api=1&destination=34.79024302285312,-86.9722497047921"
030463,"Taco Bell, Atmore, Alabama",https://locations.tacobell.com/al/atmore/5920-hwy-21.html,"https://www.google.com/maps/dir/?api=1&destination=31.105415984250854,-87.47651986779147"
024458,"Taco Bell, Attalla, Alabama",https://locations.tacobell.com/al/attalla/519-cleveland-ave.html,"https://www.google.com/maps/dir/?api=1&destination=34.017748058429355,-86.07828311157391"
029071,"Taco Bell, Auburn, Alabama",https://locations.tacobell.com/al/auburn/271-s-gay-st.html,"https://www.google.com/maps/dir/?api=1&destination=32.601756220043065,-85.47965371385469"
029100,"Taco Bell, Auburn, Alabama",https://locations.tacobell.com/al/auburn/2027-s--college-st-.html,"https://www.google.com/maps/dir/?api=1&destination=32.566551566031926,-85.50129443407059"
040910,"Taco Bell, Auburn, Alabama",https://locations.tacobell.com/al/auburn/1521-east-glenn-avenue.html,"https://www.google.com/maps/dir/?api=1&destination=32.609436224631345,-85.44885283067111"
040418,"Taco Bell, Auburn, Alabama",https://locations.tacobell.com/al/auburn/1365-n-donahue-drive.html,"https://www.google.com/maps/dir/?api=1&destination=32.6318,-85.4985"
042822,"Taco Bell, Bay Minette, Alabama",https://locations.tacobell.com/al/bay-minette/621-mcmeans-ave.html,"https://www.google.com/maps/dir/?api=1&destination=30.88413351651131,-87.78827457572334"
037153,"Taco Bell, Bessemer, Alabama",https://locations.tacobell.com/al/bessemer/1004-academy-drive.html,"https://www.google.com/maps/dir/?api=1&destination=33.368,-87.0048"
029166,"Taco Bell, Bessemer, Alabama",https://locations.tacobell.com/al/bessemer/5050-bond-boulevard.html,"https://www.google.com/maps/dir/?api=1&destination=33.33339473972188,-86.99581415870725"
036416,"Taco Bell, Birmingham, Alabama",https://locations.tacobell.com/al/birmingham/6806-tattersall-way.html,"https://www.google.com/maps/dir/?api=1&destination=33.42380135750282,-86.66897602460242"
040114,"Taco Bell, Birmingham, Alabama",https://locations.tacobell.com/al/birmingham/4525-valleydale-road.html,"https://www.google.com/maps/dir/?api=1&destination=33.3842,-86.7362"
029111,"Taco Bell, Birmingham, Alabama",https://locations.tacobell.com/al/birmingham/1101-forestdale-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=33.55784678574716,-86.88956658200459"
029168,"Taco Bell, Birmingham, Alabama",https://locations.tacobell.com/al/birmingham/1541-montclair-road.html,"https://www.google.com/maps/dir/?api=1&destination=33.52372609139415,-86.7251058621423"
030297,"Taco Bell, Birmingham, Alabama",https://locations.tacobell.com/al/birmingham/2124-7th-ave-s.html,"https://www.google.com/maps/dir/?api=1&destination=33.50729967918603,-86.79739273623909"
029112,"Taco Bell, Birmingham, Alabama",https://locations.tacobell.com/al/birmingham/381-palisades-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=33.468575587285244,-86.81857690215111"
029138,"Taco Bell, Birmingham, Alabama",https://locations.tacobell.com/al/birmingham/4623-highway-280-s-.html,"https://www.google.com/maps/dir/?api=1&destination=33.42927563150793,-86.70754820108414"
029135,"Taco Bell, Birmingham, Alabama",https://locations.tacobell.com/al/birmingham/2300-bessemer-rd-.html,"https://www.google.com/maps/dir/?api=1&destination=33.49780227711772,-86.87602753937142"
029110,"Taco Bell, Birmingham, Alabama",https://locations.tacobell.com/al/birmingham/9509-parkway-east.html,"https://www.google.com/maps/dir/?api=1&destination=33.59457015755221,-86.69442415237432"
029143,"Taco Bell, Boaz, Alabama",https://locations.tacobell.com/al/boaz/1040-us-highway-431.html,"https://www.google.com/maps/dir/?api=1&destination=34.201593878387094,-86.15097105503082"
031394,"Taco Bell, Brewton, Alabama",https://locations.tacobell.com/al/brewton/2150-douglas-avenue.html,"https://www.google.com/maps/dir/?api=1&destination=31.141078130371458,-87.06821591276761"
041491,"Taco Bell, Calera, Alabama",https://locations.tacobell.com/al/calera/5005-highway-31.html,"https://www.google.com/maps/dir/?api=1&destination=33.14910162393743,-86.7490076451195"
035882,"Taco Bell, Center Point, Alabama",https://locations.tacobell.com/al/center-point/100-20th-ave-ne.html,"https://www.google.com/maps/dir/?api=1&destination=33.63862066198259,-86.68319697375979"
031776,"Taco Bell, Centre, Alabama",https://locations.tacobell.com/al/centre/1545-chestnut-bypass.html,"https://www.google.com/maps/dir/?api=1&destination=34.159468832136554,-85.7046682341138"
041739,"Taco Bell, Centreville, Alabama",https://locations.tacobell.com/al/centreville/702-walnut-street.html,"https://www.google.com/maps/dir/?api=1&destination=32.9445258,-87.14302183956661"
042469,"Taco Bell, Chelsea, Alabama",https://locations.tacobell.com/al/chelsea/16634-highway-280.html,"https://www.google.com/maps/dir/?api=1&destination=33.34907000027268,-86.63054353254088"
029113,"Taco Bell, Childersburg, Alabama",https://locations.tacobell.com/al/childersburg/33458-us-highway-280.html,"https://www.google.com/maps/dir/?api=1&destination=33.26801699343382,-86.35387494231509"
029119,"Taco Bell, Clanton, Alabama",https://locations.tacobell.com/al/clanton/2047-7th-st-south.html,"https://www.google.com/maps/dir/?api=1&destination=32.80258611131505,-86.58641709948819"
036502,"Taco Bell, Columbiana, Alabama",https://locations.tacobell.com/al/columbiana/218-w--college-street.html,"https://www.google.com/maps/dir/?api=1&destination=33.18046008712423,-86.61298093367881"
031580,"Taco Bell, Cottondale, Alabama",https://locations.tacobell.com/al/cottondale/3501-buttermilk-road.html,"https://www.google.com/maps/dir/?api=1&destination=33.17594659719013,-87.44627860144183"
029145,"Taco Bell, Cullman, Alabama",https://locations.tacobell.com/al/cullman/5961-al-highway-157.html,"https://www.google.com/maps/dir/?api=1&destination=34.20658154557464,-86.8747014343586"
037155,"Taco Bell, Cullman, Alabama",https://locations.tacobell.com/al/cullman/1746-2nd-avenue-sw.html,"https://www.google.com/maps/dir/?api=1&destination=34.15676427597664,-86.83395521550965"
036370,"Taco Bell, Daleville, Alabama",https://locations.tacobell.com/al/daleville/935-n-daleville-ave.html,"https://www.google.com/maps/dir/?api=1&destination=31.32011689406289,-85.71096251539484"
029156,"Taco Bell, Decatur, Alabama",https://locations.tacobell.com/al/decatur/1807-beltline-rd-sw.html,"https://www.google.com/maps/dir/?api=1&destination=34.57320176219036,-87.01619155707704"
034603,"Taco Bell, Decatur, Alabama",https://locations.tacobell.com/al/decatur/2928-point-mallard-pkwy.html,"https://www.google.com/maps/dir/?api=1&destination=34.5420979917264,-86.92164990554821"
042459,"Taco Bell, Decatur, Alabama",https://locations.tacobell.com/al/decatur/2142-6th-ave-se.html,"https://www.google.com/maps/dir/?api=1&destination=34.56929198238244,-86.97278507524672"
038733,"Taco Bell, Demopolis, Alabama",https://locations.tacobell.com/al/demopolis/100-us-highway-80-east.html,"https://www.google.com/maps/dir/?api=1&destination=32.502785945950606,-87.83829904543784"
036369,"Taco Bell, Dothan, Alabama",https://locations.tacobell.com/al/dothan/3056-ross-clark-cir.html,"https://www.google.com/maps/dir/?api=1&destination=31.225377460818564,-85.43169875444619"
036371,"Taco Bell, Dothan, Alabama",https://locations.tacobell.com/al/dothan/1087-ross-clark-circle.html,"https://www.google.com/maps/dir/?api=1&destination=31.21702476498824,-85.36042039097993"
037357,"Taco Bell, Dothan, Alabama",https://locations.tacobell.com/al/dothan/3927-montgomery-hwy.html,"https://www.google.com/maps/dir/?api=1&destination=31.260210432381527,-85.43750439907221"
040113,"Taco Bell, Dothan, Alabama",https://locations.tacobell.com/al/dothan/3168-s-oates-street.html,"https://www.google.com/maps/dir/?api=1&destination=31.181062668156088,-85.40264727043798"
041188,"Taco Bell, Dothan, Alabama",https://locations.tacobell.com/al/dothan/3282-reeves-street.html,"https://www.google.com/maps/dir/?api=1&destination=31.267431,-85.378863"
036372,"Taco Bell, Enterprise, Alabama",https://locations.tacobell.com/al/enterprise/602-boll-weevil-circle.html,"https://www.google.com/maps/dir/?api=1&destination=31.315457449306592,-85.82937418366782"
030177,"Taco Bell, Eufaula, Alabama",https://locations.tacobell.com/al/eufaula/3191-s--eufaula-ave-.html,"https://www.google.com/maps/dir/?api=1&destination=31.843358589965696,-85.16671570107967"
037704,"Taco Bell, Fayette, Alabama",https://locations.tacobell.com/al/fayette/1525-temple-avenue-n.html,"https://www.google.com/maps/dir/?api=1&destination=33.70565032483838,-87.82557109276665"
030270,"Taco Bell, Florence, Alabama",https://locations.tacobell.com/al/florence/2717-florence-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=34.830624953377345,-87.62708683313576"
030274,"Taco Bell, Florence, Alabama",https://locations.tacobell.com/al/florence/1412-n-wood-ave.html,"https://www.google.com/maps/dir/?api=1&destination=34.82067733044765,-87.68110267823431"
034248,"Taco Bell, Florence, Alabama",https://locations.tacobell.com/al/florence/503-s-court-street.html,"https://www.google.com/maps/dir/?api=1&destination=34.79625784706904,-87.67312698007679"
036414,"Taco Bell, Florence, Alabama",https://locations.tacobell.com/al/florence/3040-cloverdale-road.html,"https://www.google.com/maps/dir/?api=1&destination=34.8472487,-87.6897491"
042827,"Taco Bell, Foley, Alabama",https://locations.tacobell.com/al/foley/1255-s-mckenzie-street.html,"https://www.google.com/maps/dir/?api=1&destination=30.393152,-87.681808"
027305,"Taco Bell, Fort Payne, Alabama",https://locations.tacobell.com/al/fort-payne/610-glenn-blvd-sw.html,"https://www.google.com/maps/dir/?api=1&destination=34.4358610180417,-85.73963016271591"
030296,"Taco Bell, Fultondale, Alabama",https://locations.tacobell.com/al/fultondale/1611-morris-avenue.html,"https://www.google.com/maps/dir/?api=1&destination=33.60825293197688,-86.80203839207479"
029140,"Taco Bell, Gardendale, Alabama",https://locations.tacobell.com/al/gardendale/523-fieldstown-road.html,"https://www.google.com/maps/dir/?api=1&destination=33.65166734960094,-86.8197226077308"
038735,"Taco Bell, Grand Bay, Alabama",https://locations.tacobell.com/al/grand-bay/9170-grand-bay-wilmer-rd-s.html,"https://www.google.com/maps/dir/?api=1&destination=30.4997,-88.3352"
029117,"Taco Bell, Greenville, Alabama",https://locations.tacobell.com/al/greenville/1017-ft-dale-road.html,"https://www.google.com/maps/dir/?api=1&destination=31.853800642783987,-86.64151219418272"
027321,"Taco Bell, Guntersville, Alabama",https://locations.tacobell.com/al/guntersville/1740-gunter-ave.html,"https://www.google.com/maps/dir/?api=1&destination=34.34143424795197,-86.30933363737313"
038833,"Taco Bell, Haleyville, Alabama",https://locations.tacobell.com/al/haleyville/42462-al-195.html,"https://www.google.com/maps/dir/?api=1&destination=34.239100701383464,-87.59939026381947"
029165,"Taco Bell, Hamilton, Alabama",https://locations.tacobell.com/al/hamilton/1746-military-st-s.html,"https://www.google.com/maps/dir/?api=1&destination=34.11871057054991,-87.99003178579825"
035465,"Taco Bell, Hanceville, Alabama",https://locations.tacobell.com/al/hanceville/702-main-st-ne.html,"https://www.google.com/maps/dir/?api=1&destination=34.070653525367355,-86.77579694396583"
037141,"Taco Bell, Hartselle, Alabama",https://locations.tacobell.com/al/hartselle/1409-hwy-31-nw.html,"https://www.google.com/maps/dir/?api=1&destination=34.45627571882622,-86.94768905613421"
037461,"Taco Bell, Harvest, Alabama",https://locations.tacobell.com/al/harvest/5809-highway-53.html,"https://www.google.com/maps/dir/?api=1&destination=34.84376901682449,-86.7116896597156"
032401,"Taco Bell, Hazel Green, Alabama",https://locations.tacobell.com/al/hazel-green/14650-hwy-231.html,"https://www.google.com/maps/dir/?api=1&destination=34.94651399112286,-86.57082761497884"
029167,"Taco Bell, Helena, Alabama",https://locations.tacobell.com/al/helena/4804-highway-52-w.html,"https://www.google.com/maps/dir/?api=1&destination=33.28195843067458,-86.85372591018677"
037526,"Taco Bell, Homewood, Alabama",https://locations.tacobell.com/al/homewood/159-state-farm-parkway.html,"https://www.google.com/maps/dir/?api=1&destination=33.44981817730104,-86.82213632080311"
029153,"Taco Bell, Hoover, Alabama",https://locations.tacobell.com/al/hoover/1821-montgomery-highway.html,"https://www.google.com/maps/dir/?api=1&destination=33.37553645889424,-86.80206133982665"
037008,"Taco Bell, Hoover, Alabama",https://locations.tacobell.com/al/hoover/5622-grove-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=33.358462822648114,-86.85306624544107"
039116,"Taco Bell, Hoover, Alabama",https://locations.tacobell.com/al/hoover/1553-montgomery-highway.html,"https://www.google.com/maps/dir/?api=1&destination=33.4062840036626,-86.80573087852459"
029141,"Taco Bell, Hueytown, Alabama",https://locations.tacobell.com/al/hueytown/3064-warrior-river-road.html,"https://www.google.com/maps/dir/?api=1&destination=33.45073059482087,-86.98456048098564"
029161,"Taco Bell, Huntsville, Alabama",https://locations.tacobell.com/al/huntsville/950-old-monrovia-rd-nw.html,"https://www.google.com/maps/dir/?api=1&destination=34.73854660476978,-86.66185341775417"
034824,"Taco Bell, Huntsville, Alabama",https://locations.tacobell.com/al/huntsville/2150-winchester-road.html,"https://www.google.com/maps/dir/?api=1&destination=34.81645009846156,-86.49400858766634"
029162,"Taco Bell, Huntsville, Alabama",https://locations.tacobell.com/al/huntsville/2015-whitesburg-dr--s.html,"https://www.google.com/maps/dir/?api=1&destination=34.71916315496456,-86.578395577948"
029159,"Taco Bell, Huntsville, Alabama",https://locations.tacobell.com/al/huntsville/4315-university-dr-nw.html,"https://www.google.com/maps/dir/?api=1&destination=34.734498980184284,-86.63459323352072"
037128,"Taco Bell, Huntsville, Alabama",https://locations.tacobell.com/al/huntsville/7208-bailey-cove-rd-se.html,"https://www.google.com/maps/dir/?api=1&destination=34.670820803865674,-86.53967915210146"
035213,"Taco Bell, Huntsville, Alabama",https://locations.tacobell.com/al/huntsville/1638-hwy-72-e.html,"https://www.google.com/maps/dir/?api=1&destination=34.772926464749744,-86.53470349408288"
037193,"Taco Bell, Huntsville, Alabama",https://locations.tacobell.com/al/huntsville/11300-memorial-pkwy-sw.html,"https://www.google.com/maps/dir/?api=1&destination=34.623734589509084,-86.56790581876756"
029146,"Taco Bell, Huntsville, Alabama",https://locations.tacobell.com/al/huntsville/1030-airport-rd.html,"https://www.google.com/maps/dir/?api=1&destination=34.69120499755966,-86.57956217231003"
042454,"Taco Bell, Huntsville, Alabama",https://locations.tacobell.com/al/huntsville/2859-memorial-pkwy-nw.html,"https://www.google.com/maps/dir/?api=1&destination=34.76081,-86.591373"
037486,"Taco Bell, Irondale, Alabama",https://locations.tacobell.com/al/irondale/4623-grantswood-road.html,"https://www.google.com/maps/dir/?api=1&destination=33.5265,-86.6642"
036938,"Taco Bell, Jackson, Alabama",https://locations.tacobell.com/al/jackson/3625-n-college-ave.html,"https://www.google.com/maps/dir/?api=1&destination=31.548500956912463,-87.87966792883607"
029160,"Taco Bell, Jacksonville, Alabama",https://locations.tacobell.com/al/jacksonville/1611-pelham-road-s-.html,"https://www.google.com/maps/dir/?api=1&destination=33.788466847530394,-85.76192594599888"
040702,"Taco Bell, Jasper, Alabama",https://locations.tacobell.com/al/jasper/150-carl-cannon-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=33.791869,-87.241236"
042414,"Taco Bell, Jasper, Alabama",https://locations.tacobell.com/al/jasper/420-highway-78.html,"https://www.google.com/maps/dir/?api=1&destination=33.84953406112647,-87.281198165421"
029120,"Taco Bell, Leeds, Alabama",https://locations.tacobell.com/al/leeds/1801-ashville-rd.html,"https://www.google.com/maps/dir/?api=1&destination=33.561014179123816,-86.52200907468801"
042159,"Taco Bell, Lincoln, Alabama",https://locations.tacobell.com/al/lincoln/75835-highway-77.html,"https://www.google.com/maps/dir/?api=1&destination=33.59548895112635,-86.12202381052373"
027319,"Taco Bell, Madison, Alabama",https://locations.tacobell.com/al/madison/8860-highway-20.html,"https://www.google.com/maps/dir/?api=1&destination=34.67792276015695,-86.74997128081486"
029152,"Taco Bell, Madison, Alabama",https://locations.tacobell.com/al/madison/7940-highway-72-west.html,"https://www.google.com/maps/dir/?api=1&destination=34.753290261546006,-86.74722328178557"
042283,"Taco Bell, Madison, Alabama",https://locations.tacobell.com/al/madison/7200-wall-triana-hwy.html,"https://www.google.com/maps/dir/?api=1&destination=34.794629,-86.749335"
036937,"Taco Bell, Millbrook, Alabama",https://locations.tacobell.com/al/millbrook/1235-al-14.html,"https://www.google.com/maps/dir/?api=1&destination=32.492787398157375,-86.40598023039077"
042821,"Taco Bell, Mobile, Alabama",https://locations.tacobell.com/al/mobile/5392-hwy-90-west.html,"https://www.google.com/maps/dir/?api=1&destination=30.590763308910145,-88.17006348098568"
042828,"Taco Bell, Mobile, Alabama",https://locations.tacobell.com/al/mobile/5000-moffett-rd.html,"https://www.google.com/maps/dir/?api=1&destination=30.72067301787852,-88.15761208534241"
042825,"Taco Bell, Mobile, Alabama",https://locations.tacobell.com/al/mobile/3843-airport-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=30.67554927235233,-88.14249698887579"
042818,"Taco Bell, Mobile, Alabama",https://locations.tacobell.com/al/mobile/1115-government-st.html,"https://www.google.com/maps/dir/?api=1&destination=30.68370406040473,-88.06090991476809"
042833,"Taco Bell, Mobile, Alabama",https://locations.tacobell.com/al/mobile/7730-airport-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=30.684340457233983,-88.22349049150944"
042819,"Taco Bell, Mobile, Alabama",https://locations.tacobell.com/al/mobile/6301-cottage-hill-road.html,"https://www.google.com/maps/dir/?api=1&destination=30.63995901293325,-88.18682670593262"
033445,"Taco Bell, Montevallo, Alabama",https://locations.tacobell.com/al/montevallo/915-main-st-.html,"https://www.google.com/maps/dir/?api=1&destination=33.101925767425,-86.8609822651587"
036487,"Taco Bell, Montgomery, Alabama",https://locations.tacobell.com/al/montgomery/921-west-south-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=32.32585303107889,-86.32691858103499"
036488,"Taco Bell, Montgomery, Alabama",https://locations.tacobell.com/al/montgomery/8801-eastchase-parkway.html,"https://www.google.com/maps/dir/?api=1&destination=32.36500582432918,-86.14135493339745"
036482,"Taco Bell, Montgomery, Alabama",https://locations.tacobell.com/al/montgomery/5380-atlanta-hwy.html,"https://www.google.com/maps/dir/?api=1&destination=32.3812724349357,-86.21568946984615"
036485,"Taco Bell, Montgomery, Alabama",https://locations.tacobell.com/al/montgomery/5163-carmichael-rd.html,"https://www.google.com/maps/dir/?api=1&destination=32.36012088788699,-86.21740935137495"
036484,"Taco Bell, Montgomery, Alabama",https://locations.tacobell.com/al/montgomery/2695-zelda-rd.html,"https://www.google.com/maps/dir/?api=1&destination=32.364227380976885,-86.26676067709928"
037192,"Taco Bell, Montgomery, Alabama",https://locations.tacobell.com/al/montgomery/8020-vaughn-road.html,"https://www.google.com/maps/dir/?api=1&destination=32.338344929298856,-86.1755813462282"
040783,"Taco Bell, Montgomery, Alabama",https://locations.tacobell.com/al/montgomery/2575-cong-w-l-dickinson-drive.html,"https://www.google.com/maps/dir/?api=1&destination=32.41891738119855,-86.23232138994062"
027323,"Taco Bell, Moulton, Alabama",https://locations.tacobell.com/al/moulton/11880-al-highway-157.html,"https://www.google.com/maps/dir/?api=1&destination=34.487707747098206,-87.27569624374031"
030269,"Taco Bell, Muscle Shoals, Alabama",https://locations.tacobell.com/al/muscle-shoals/2100-woodward-ave.html,"https://www.google.com/maps/dir/?api=1&destination=34.74148686773756,-87.66806535422802"
029115,"Taco Bell, Northport, Alabama",https://locations.tacobell.com/al/northport/1880-mcfarland-blvd.html,"https://www.google.com/maps/dir/?api=1&destination=33.23958846617791,-87.57610286772149"
037341,"Taco Bell, Northport, Alabama",https://locations.tacobell.com/al/northport/1250-mitt-lary-rd-.html,"https://www.google.com/maps/dir/?api=1&destination=33.30176426190872,-87.57140720141786"
027322,"Taco Bell, Oneonta, Alabama",https://locations.tacobell.com/al/oneonta/609-2nd-ave-e.html,"https://www.google.com/maps/dir/?api=1&destination=33.948889116027075,-86.4707882609855"
029082,"Taco Bell, Opelika, Alabama",https://locations.tacobell.com/al/opelika/2400-pepperell-pkwy.html,"https://www.google.com/maps/dir/?api=1&destination=32.638646788741525,-85.41154660287248"
030451,"Taco Bell, Opelika, Alabama",https://locations.tacobell.com/al/opelika/1300-columbus-parkway.html,"https://www.google.com/maps/dir/?api=1&destination=32.64392390994919,-85.34819097147529"
036516,"Taco Bell, Owens Cross Roads, Alabama",https://locations.tacobell.com/al/owens-cross-roads/6706-us-highway-431.html,"https://www.google.com/maps/dir/?api=1&destination=34.65749831347711,-86.4831224909577"
029147,"Taco Bell, Oxford, Alabama",https://locations.tacobell.com/al/oxford/504-hamric-dr-e.html,"https://www.google.com/maps/dir/?api=1&destination=33.60815693046428,-85.83003259734596"
040780,"Taco Bell, Oxford, Alabama",https://locations.tacobell.com/al/oxford/41-commons-way.html,"https://www.google.com/maps/dir/?api=1&destination=33.606317,-85.786963"
042019,"Taco Bell, Ozark, Alabama",https://locations.tacobell.com/al/ozark/1566-s--highway-231.html,"https://www.google.com/maps/dir/?api=1&destination=31.443187,-85.651524"
029118,"Taco Bell, Pelham, Alabama",https://locations.tacobell.com/al/pelham/101-cahaba-valley-pkwy.html,"https://www.google.com/maps/dir/?api=1&destination=33.33522426257691,-86.78426210693365"
036403,"Taco Bell, Pell City, Alabama",https://locations.tacobell.com/al/pell-city/511-martin-st-n.html,"https://www.google.com/maps/dir/?api=1&destination=33.594254422820626,-86.283264543764"
029081,"Taco Bell, Phenix City, Alabama",https://locations.tacobell.com/al/phenix-city/2059-highway-280.html,"https://www.google.com/maps/dir/?api=1&destination=32.481908052772376,-85.03176999935995"
037370,"Taco Bell, Phenix City, Alabama",https://locations.tacobell.com/al/phenix-city/101-compromise-court.html,"https://www.google.com/maps/dir/?api=1&destination=32.46998098963569,-85.08497364706245"
041981,"Taco Bell, Phenix City, Alabama",https://locations.tacobell.com/al/phenix-city/3509-crosswinds-drive.html,"https://www.google.com/maps/dir/?api=1&destination=32.4320348,-85.04220529999999"
036519,"Taco Bell, Pinson, Alabama",https://locations.tacobell.com/al/pinson/6650-highway-75.html,"https://www.google.com/maps/dir/?api=1&destination=33.696472,-86.679556"
035455,"Taco Bell, Pinson, Alabama",https://locations.tacobell.com/al/pinson/6726-deerfoot-parkway.html,"https://www.google.com/maps/dir/?api=1&destination=33.69690488411811,-86.60679751521161"
036483,"Taco Bell, Prattville, Alabama",https://locations.tacobell.com/al/prattville/411-s-memorial-dr.html,"https://www.google.com/maps/dir/?api=1&destination=32.462079349360415,-86.45031628897414"
042356,"Taco Bell, Prattville, Alabama",https://locations.tacobell.com/al/prattville/2313-cobbs-ford-road.html,"https://www.google.com/maps/dir/?api=1&destination=32.4606815,-86.4000911"
027310,"Taco Bell, Rainsville, Alabama",https://locations.tacobell.com/al/rainsville/71-mccurdy-ave-n.html,"https://www.google.com/maps/dir/?api=1&destination=34.49514403660317,-85.84738254547119"
032206,"Taco Bell, Roanoke, Alabama",https://locations.tacobell.com/al/roanoke/3221-hwy-431.html,"https://www.google.com/maps/dir/?api=1&destination=33.15078573691271,-85.35986222453687"
036413,"Taco Bell, Rogersville, Alabama",https://locations.tacobell.com/al/rogersville/16391-hwy-72.html,"https://www.google.com/maps/dir/?api=1&destination=34.823940647934,-87.29134190319175"
037190,"Taco Bell, Russellville, Alabama",https://locations.tacobell.com/al/russellville/13831-u-s--43.html,"https://www.google.com/maps/dir/?api=1&destination=34.49502351438574,-87.72590295762897"
042823,"Taco Bell, Saraland, Alabama",https://locations.tacobell.com/al/saraland/827-hwy-43-s.html,"https://www.google.com/maps/dir/?api=1&destination=30.802412695504476,-88.07241439819336"
